RT13Id,IsBadBuy
713,0.0
714,0.0
718,0.0
719,0.0
726,0.0
727,0.0
744,0.0
745,0.0
746,0.0
747,0.0
750,0.0
752,0.0
755,0.0
758,0.0
760,0.0
761,0.0
764,0.0
766,0.0
770,0.0
775,0.0
785,0.0
788,0.0
791,0.0
793,0.0
795,0.0
796,0.0
800,0.0
805,0.0
810,0.0
818,0.0
819,0.0
820,0.0
821,0.0
823,0.0
824,0.0
830,0.0
831,0.0
833,0.0
835,0.0
846,0.0
851,0.0
853,0.0
859,0.0
863,0.0
864,0.0
873,0.0
874,0.0
881,0.0
882,0.0
887,0.0
888,0.0
899,0.0
900,0.0
904,0.0
905,0.0
908,0.0
909,0.0
914,0.0
919,0.0
926,0.0
934,0.0
937,0.0
938,0.0
946,0.0
956,0.0
980,0.0
983,0.0
984,0.0
988,0.0
991,0.0
993,0.0
996,0.0
1001,0.0
1006,0.0
1008,0.0
1013,0.0
1016,0.0
1017,0.0
1019,0.0
1021,0.0
1024,0.0
1026,0.0
1029,0.0
1032,0.0
1033,0.0
1036,0.0
1038,0.0
1039,0.0
1040,0.0
1043,0.0
1044,0.0
1047,0.0
1050,0.0
1052,0.0
1053,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1066,0.0
1070,0.0
1073,0.0
1078,0.0
1081,0.0
1096,0.0
1102,0.0
1104,0.0
1106,0.0
1109,0.0
1112,0.0
1115,0.0
1116,0.0
1118,0.0
1122,0.0
1126,0.0
1133,0.0
1135,0.0
1137,0.0
1141,0.0
1152,0.0
1155,0.0
1157,0.0
1161,0.0
1163,0.0
1169,0.0
1170,0.0
1171,0.0
1174,0.0
1176,0.0
1184,0.0
1185,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1194,0.0
1195,0.0
1197,0.0
1198,0.0
1202,0.0
1203,0.0
1204,0.0
1208,0.0
1209,0.0
1211,0.0
1215,0.0
1218,0.0
1220,0.0
1224,0.0
1227,0.0
1229,0.0
1235,0.0
1239,0.0
1241,0.0
1244,0.0
1246,0.0
1249,0.0
1251,0.0
1254,0.0
1271,0.0
1272,0.0
1276,0.0
1279,0.0
1283,0.0
1284,0.0
1286,0.0
1287,0.0
1293,0.0
1294,0.0
1296,0.0
1297,0.0
1302,0.0
1310,0.0
1311,0.0
1313,0.0
1314,0.0
1316,0.0
1318,0.0
1321,0.0
1323,0.0
1324,0.0
1328,0.0
1333,0.0
1334,0.0
1340,0.0
1341,0.0
1361,0.0
1363,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1376,0.0
1394,0.0
1400,0.0
1405,0.0
1409,0.0
1410,0.0
1413,0.0
1415,0.0
1421,0.0
1426,0.0
1433,0.0
1435,0.0
1440,0.0
1442,0.0
1449,0.0
1452,0.0
1455,0.0
1456,0.0
1462,0.0
1468,0.0
1475,0.0
1480,0.0
1486,0.0
1488,0.0
1494,0.0
1499,0.0
1507,0.0
1510,0.0
1515,0.0
1518,0.0
1525,0.0
1528,0.0
1530,0.0
1532,0.0
1546,0.0
1549,0.0
1555,0.0
1560,0.0
1566,0.0
1567,0.0
1586,0.0
1588,0.0
1591,0.0
1594,0.0
1603,0.0
1605,0.0
1619,0.0
1622,0.0
1626,0.0
1627,0.0
1632,0.0
1634,0.0
1635,0.0
1638,0.0
1640,0.0
1644,0.0
1647,0.0
1651,0.0
1665,0.0
1669,0.0
1673,0.0
1681,0.0
1684,0.0
1688,0.0
1690,0.0
1693,0.0
1698,0.0
1702,0.0
1710,0.0
1717,0.0
1719,0.0
1724,0.0
1725,0.0
1728,0.0
1729,0.0
1731,0.0
1732,0.0
1734,0.0
1748,0.0
1749,0.0
1750,0.0
1752,0.0
1753,0.0
1755,0.0
1759,0.0
1764,0.0
1770,0.0
1772,0.0
1775,0.0
1780,0.0
1790,0.0
1791,0.0
1792,0.0
1795,0.0
1796,0.0
1798,0.0
1800,0.0
1803,0.0
1804,0.0
1808,0.0
1810,0.0
1813,0.0
1814,0.0
1816,0.0
1818,0.0
1820,0.0
1821,0.0
1822,0.0
1829,0.0
1830,0.0
1831,0.0
1832,0.0
1834,0.0
1838,0.0
1841,0.0
1842,0.0
1844,0.0
1846,0.0
1847,0.0
1849,0.0
1853,0.0
1868,0.0
1869,0.0
1870,0.0
1874,0.0
1876,0.0
1877,0.0
1878,0.0
1882,0.0
1892,0.0
1895,0.0
1900,0.0
1910,0.0
1913,0.0
1915,0.0
1917,0.0
1920,0.0
1926,0.0
1931,0.0
1932,0.0
1935,0.0
1937,0.0
1939,0.0
1940,0.0
1942,0.0
1948,0.0
1954,0.0
1957,0.0
1962,0.0
1963,0.0
1966,0.0
1970,0.0
1971,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1984,0.0
1985,0.0
1987,0.0
1989,0.0
1990,0.0
1994,0.0
1995,0.0
1997,0.0
2000,0.0
2003,0.0
2005,0.0
2006,0.0
2009,0.0
2016,0.0
2020,0.0
2021,0.0
2022,0.0
2028,0.0
2031,0.0
2032,0.0
2035,0.0
2036,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2060,0.0
2064,0.0
2071,0.0
2072,0.0
2074,0.0
2076,0.0
2079,0.0
2082,0.0
2083,0.0
2094,0.0
2097,0.0
2100,0.0
2109,0.0
2111,0.0
2117,0.0
2119,0.0
2123,0.0
2125,0.0
2126,0.0
2129,0.0
2130,0.0
2132,0.0
2135,0.0
2137,0.0
2138,0.0
2140,0.0
2146,0.0
2147,0.0
2148,0.0
2151,0.0
2152,0.0
2153,0.0
2163,0.0
2166,0.0
2167,0.0
2168,0.0
2172,0.0
2174,0.0
2176,0.0
2178,0.0
2180,0.0
2185,0.0
2188,0.0
2189,0.0
2191,0.0
2193,0.0
2194,0.0
2197,0.0
2198,0.0
2200,0.0
2201,0.0
2202,0.0
2204,0.0
2205,0.0
2210,0.0
2212,0.0
2224,0.0
2230,0.0
2233,0.0
2239,0.0
2243,0.0
2248,0.0
2251,0.0
2253,0.0
2254,0.0
2260,0.0
2265,0.0
2266,0.0
2274,0.0
2277,0.0
2284,0.0
2286,0.0
2287,0.0
2291,0.0
2292,0.0
2293,0.0
2300,0.0
2301,0.0
2304,0.0
2307,0.0
2311,0.0
2313,0.0
2314,0.0
2318,0.0
2326,0.0
2327,0.0
2331,0.0
2333,0.0
2339,0.0
2340,0.0
2341,0.0
2343,0.0
2350,0.0
2351,0.0
2357,0.0
2358,0.0
2359,0.0
2365,0.0
2371,0.0
2374,0.0
2376,0.0
2384,0.0
2394,0.0
2395,0.0
2397,0.0
2399,0.0
2403,0.0
2406,0.0
2408,0.0
2410,0.0
2411,0.0
2413,0.0
2415,0.0
2417,0.0
2420,0.0
2424,0.0
2426,0.0
2428,0.0
2433,0.0
2437,0.0
2439,0.0
2447,0.0
2449,0.0
2450,0.0
2452,0.0
2464,0.0
2471,0.0
2473,0.0
2474,0.0
2477,0.0
2480,0.0
2487,0.0
2489,0.0
2497,0.0
2498,0.0
2503,0.0
2504,0.0
2507,0.0
2511,0.0
2515,0.0
2516,0.0
2518,0.0
2520,0.0
2525,0.0
2526,0.0
2530,0.0
2531,0.0
2538,0.0
2540,0.0
2544,0.0
2546,0.0
2550,0.0
2551,0.0
2552,0.0
2555,0.0
2556,0.0
2561,0.0
2562,0.0
2566,0.0
2570,0.0
2572,0.0
2573,0.0
2574,0.0
2580,0.0
2583,0.0
2589,0.0
2592,0.0
2593,0.0
2594,0.0
2597,0.0
2612,0.0
2616,0.0
2618,0.0
2619,0.0
2622,0.0
2623,0.0
2625,0.0
2628,0.0
2635,0.0
2639,0.0
2642,0.0
2648,0.0
2659,0.0
2663,0.0
2664,0.0
2666,0.0
2669,0.0
2670,0.0
2675,0.0
2677,0.0
2685,0.0
2686,0.0
2688,0.0
2692,0.0
2694,0.0
2695,0.0
2696,0.0
2697,0.0
2699,0.0
2700,0.0
2701,0.0
2702,0.0
2703,0.0
2705,0.0
2712,0.0
2713,0.0
2716,0.0
2731,0.0
2733,0.0
2735,0.0
2748,0.0
2750,0.0
2751,0.0
2752,0.0
2753,0.0
2757,0.0
2763,0.0
2766,0.0
2771,0.0
2772,0.0
2777,0.0
2779,0.0
2786,0.0
2787,0.0
2793,0.0
2794,0.0
2796,0.0
2797,0.0
2807,0.0
2817,0.0
2818,0.0
2823,0.0
2825,0.0
2833,0.0
2842,0.0
2847,0.0
2850,0.0
2852,0.0
2855,0.0
2857,0.0
2858,0.0
2860,0.0
2862,0.0
2873,0.0
2876,0.0
2879,0.0
2884,0.0
2885,0.0
2887,0.0
2890,0.0
2894,0.0
2898,0.0
2909,0.0
2912,0.0
2913,0.0
2914,0.0
2916,0.0
2922,0.0
2926,0.0
2934,0.0
2935,0.0
2939,0.0
2942,0.0
2947,0.0
2954,0.0
2956,0.0
2958,0.0
2959,0.0
2965,0.0
2967,0.0
2968,0.0
2969,0.0
2972,0.0
2974,0.0
2976,0.0
2981,0.0
2988,0.0
2996,0.0
2999,0.0
3000,0.0
3002,0.0
3003,0.0
3004,0.0
3007,0.0
3010,0.0
3011,0.0
3012,0.0
3013,0.0
3014,0.0
3015,0.0
3021,0.0
3026,0.0
3028,0.0
3029,0.0
3030,0.0
3043,0.0
3047,0.0
3068,0.0
3072,0.0
3082,0.0
3084,0.0
3087,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3097,0.0
3105,0.0
3111,0.0
3113,0.0
3114,0.0
3115,0.0
3120,0.0
3129,0.0
3130,0.0
3133,0.0
3135,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3146,0.0
3150,0.0
3151,0.0
3158,0.0
3165,0.0
3166,0.0
3170,0.0
3172,0.0
3175,0.0
3178,0.0
3179,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3194,0.0
3201,0.0
3205,0.0
3206,0.0
3207,0.0
3221,0.0
3222,0.0
3228,0.0
3235,0.0
3236,0.0
3243,0.0
3244,0.0
3256,0.0
3258,0.0
3269,0.0
3279,0.0
3282,0.0
3283,0.0
3285,0.0
3286,0.0
3287,0.0
3289,0.0
3290,0.0
3295,0.0
3298,0.0
3299,0.0
3303,0.0
3306,0.0
3311,0.0
3313,0.0
3314,0.0
3321,0.0
3323,0.0
3325,0.0
3326,0.0
3331,0.0
3337,0.0
3338,0.0
3343,0.0
3344,0.0
3346,0.0
3347,0.0
3348,0.0
3359,0.0
3369,0.0
3371,0.0
3378,0.0
3380,0.0
3382,0.0
3393,0.0
3400,0.0
3403,0.0
3405,0.0
3406,0.0
3407,0.0
3411,0.0
3413,0.0
3419,0.0
3420,0.0
3421,0.0
3423,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3434,0.0
3437,0.0
3440,0.0
3441,0.0
3443,0.0
3451,0.0
3455,0.0
3460,0.0
3462,0.0
3465,0.0
3467,0.0
3477,0.0
3480,0.0
3487,0.0
3492,0.0
3495,0.0
3497,0.0
3500,0.0
3502,0.0
3509,0.0
3513,0.0
3517,0.0
3521,0.0
3526,0.0
3532,0.0
3533,0.0
3536,0.0
3541,0.0
3548,0.0
3553,0.0
3557,0.0
3562,0.0
3564,0.0
3571,0.0
3580,0.0
3582,0.0
3583,0.0
3584,0.0
3585,0.0
3590,0.0
3592,0.0
3598,0.0
3599,0.0
3600,0.0
3602,0.0
3604,0.0
3606,0.0
3607,0.0
3613,0.0
3617,0.0
3619,0.0
3625,0.0
3629,0.0
3632,0.0
3633,0.0
3634,0.0
3638,0.0
3640,0.0
3649,0.0
3651,0.0
3652,0.0
3656,0.0
3657,0.0
3658,0.0
3660,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,0.0
3686,0.0
3688,0.0
3689,0.0
3696,0.0
3698,0.0
3702,0.0
3705,0.0
3711,0.0
3717,0.0
3723,0.0
3729,0.0
3731,0.0
3732,0.0
3734,0.0
3737,0.0
3744,0.0
3746,0.0
3754,0.0
3758,0.0
3760,0.0
3764,0.0
3767,0.0
3776,0.0
3780,0.0
3782,0.0
3783,0.0
3788,0.0
3789,0.0
3791,0.0
3792,0.0
3797,0.0
3798,0.0
3810,0.0
3814,0.0
3817,0.0
3833,0.0
3836,0.0
3837,0.0
3839,0.0
3845,0.0
3847,0.0
3851,0.0
3852,0.0
3853,0.0
3855,0.0
3857,0.0
3860,0.0
3861,0.0
3863,0.0
3866,0.0
3869,0.0
3872,0.0
3875,0.0
3876,0.0
3881,0.0
3885,0.0
3886,0.0
3887,0.0
3891,0.0
3892,0.0
3894,0.0
3897,0.0
3898,0.0
3899,0.0
3901,0.0
3904,0.0
3906,0.0
3910,0.0
3912,0.0
3917,0.0
3920,0.0
3926,0.0
3927,0.0
3929,0.0
3930,0.0
3932,0.0
3933,0.0
3935,0.0
3939,0.0
3943,0.0
3950,0.0
3951,0.0
3953,0.0
3962,0.0
3965,0.0
3972,0.0
3974,0.0
3983,0.0
3990,0.0
3991,0.0
3999,0.0
4000,0.0
4004,0.0
4011,0.0
4012,0.0
4020,0.0
4021,0.0
4022,0.0
4027,0.0
4028,0.0
4029,0.0
4033,0.0
4034,0.0
4037,0.0
4038,0.0
4039,0.0
4040,0.0
4041,0.0
4044,0.0
4056,0.0
4073,0.0
4079,0.0
4082,0.0
4084,0.0
4088,0.0
4089,0.0
4091,0.0
4092,0.0
4094,0.0
4101,0.0
4102,0.0
4103,0.0
4105,0.0
4106,0.0
4109,0.0
4112,0.0
4113,0.0
4118,0.0
4123,0.0
4142,0.0
4145,0.0
4147,0.0
4149,0.0
4152,0.0
4153,0.0
4160,0.0
4165,0.0
4167,0.0
4180,0.0
4185,0.0
4195,0.0
4203,0.0
4209,0.0
4211,0.0
4212,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4230,0.0
4231,0.0
4232,0.0
4240,0.0
4241,0.0
4242,0.0
4243,0.0
4244,0.0
4248,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4264,0.0
4266,0.0
4267,0.0
4268,0.0
4270,0.0
4274,0.0
4275,0.0
4276,0.0
4289,0.0
4290,0.0
4293,0.0
4295,0.0
4297,0.0
4300,0.0
4301,0.0
4302,0.0
4303,0.0
4304,0.0
4305,0.0
4311,0.0
4314,0.0
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4321,0.0
4325,0.0
4326,0.0
4327,0.0
4330,0.0
4332,0.0
4341,0.0
4342,0.0
4345,0.0
4349,0.0
4350,0.0
4359,0.0
4363,0.0
4367,0.0
4370,0.0
4376,0.0
4377,0.0
4378,0.0
4381,0.0
4382,0.0
4384,0.0
4385,0.0
4386,0.0
4388,0.0
4396,0.0
4399,0.0
4400,0.0
4404,0.0
4415,0.0
4416,0.0
4418,0.0
4422,0.0
4427,0.0
4428,0.0
4429,0.0
4430,0.0
4432,0.0
4448,0.0
4451,0.0
4460,0.0
4464,0.0
4465,0.0
4474,0.0
4476,0.0
4477,0.0
4478,0.0
4480,0.0
4483,0.0
4484,0.0
4485,0.0
4488,0.0
4489,0.0
4490,0.0
4493,0.0
4494,0.0
4496,0.0
4499,0.0
4502,0.0
4508,0.0
4512,0.0
4513,0.0
4516,0.0
4521,0.0
4522,0.0
4523,0.0
4533,0.0
4534,0.0
4535,0.0
4537,0.0
4548,0.0
4551,0.0
4553,0.0
4557,0.0
4558,0.0
4561,0.0
4564,0.0
4566,0.0
4569,0.0
4571,0.0
4574,0.0
4576,0.0
4578,0.0
4580,0.0
4581,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4592,0.0
4595,0.0
4596,0.0
4601,0.0
4602,0.0
4606,0.0
4609,0.0
4610,0.0
4612,0.0
4616,0.0
4620,0.0
4624,0.0
4626,0.0
4627,0.0
4633,0.0
4636,0.0
4637,0.0
4638,0.0
4639,0.0
4641,0.0
4643,0.0
4644,0.0
4647,0.0
4652,0.0
4663,0.0
4665,0.0
4670,0.0
4671,0.0
4672,0.0
4675,0.0
4676,0.0
4677,0.0
4680,0.0
4681,0.0
4683,0.0
4688,0.0
4691,0.0
4695,0.0
4697,0.0
4700,0.0
4701,0.0
4706,0.0
4709,0.0
4712,0.0
4715,0.0
4722,0.0
4729,0.0
4731,0.0
4732,0.0
4734,0.0
4736,0.0
4737,0.0
4743,0.0
4753,0.0
4758,0.0
4759,0.0
4766,0.0
4774,0.0
4775,0.0
4781,0.0
4782,0.0
4783,0.0
4787,0.0
4788,0.0
4792,0.0
4801,0.0
4802,0.0
4807,0.0
4812,0.0
4817,0.0
4820,0.0
4822,0.0
4828,0.0
4829,0.0
4830,0.0
4834,0.0
4835,0.0
4836,0.0
4839,0.0
4840,0.0
4842,0.0
4848,0.0
4852,0.0
4860,0.0
4862,0.0
4868,0.0
4870,0.0
4872,0.0
4873,0.0
4875,0.0
4878,0.0
4881,0.0
4882,0.0
4884,0.0
4894,0.0
4896,0.0
4898,0.0
4900,0.0
4901,0.0
4906,0.0
4907,0.0
4909,0.0
4913,0.0
4915,0.0
4917,0.0
4918,0.0
4920,0.0
4923,0.0
4926,0.0
4928,0.0
4931,0.0
4935,0.0
4936,0.0
4944,0.0
4945,0.0
4948,0.0
4950,0.0
4951,0.0
4957,0.0
4958,0.0
4961,0.0
4963,0.0
4966,0.0
4967,0.0
4972,0.0
4976,0.0
4979,0.0
4982,0.0
4985,0.0
4987,0.0
4988,0.0
4989,0.0
4993,0.0
5000,0.0
5001,0.0
5009,0.0
5010,0.0
5011,0.0
5014,0.0
5015,0.0
5020,0.0
5025,0.0
5034,0.0
5035,0.0
5040,0.0
5042,0.0
5043,0.0
5044,0.0
5047,0.0
5054,0.0
5058,0.0
5060,0.0
5064,0.0
5071,0.0
5074,0.0
5079,0.0
5083,0.0
5088,0.0
5094,0.0
5095,0.0
5096,0.0
5097,0.0
5100,0.0
5103,0.0
5108,0.0
5117,0.0
5119,0.0
5125,0.0
5129,0.0
5130,0.0
5134,0.0
5135,0.0
5138,0.0
5143,0.0
5145,0.0
5151,0.0
5152,0.0
5154,0.0
5156,0.0
5157,0.0
5158,0.0
5161,0.0
5173,0.0
5182,0.0
5183,0.0
5184,0.0
5192,0.0
5195,0.0
5197,0.0
5200,0.0
5201,0.0
5214,0.0
5217,0.0
5219,0.0
5222,0.0
5223,0.0
5225,0.0
5226,0.0
5227,0.0
5229,0.0
5234,0.0
5238,0.0
5241,0.0
5242,0.0
5243,0.0
5249,0.0
5250,0.0
5253,0.0
5255,0.0
5256,0.0
5265,0.0
5266,0.0
5270,0.0
5272,0.0
5274,0.0
5276,0.0
5284,0.0
5288,0.0
5293,0.0
5294,0.0
5298,0.0
5300,0.0
5302,0.0
5303,0.0
5305,0.0
5307,0.0
5308,0.0
5309,0.0
5313,0.0
5315,0.0
5321,0.0
5322,0.0
5323,0.0
5324,0.0
5325,0.0
5332,0.0
5336,0.0
5341,0.0
5346,0.0
5348,0.0
5350,0.0
5355,0.0
5358,0.0
5362,0.0
5368,0.0
5369,0.0
5370,0.0
5375,0.0
5378,0.0
5379,0.0
5384,0.0
5386,0.0
5390,0.0
5391,0.0
5395,0.0
5399,0.0
5400,0.0
5405,0.0
5409,0.0
5417,0.0
5422,0.0
5424,0.0
5425,0.0
5429,0.0
5437,0.0
5442,0.0
5444,0.0
5445,0.0
5447,0.0
5448,0.0
5451,0.0
5452,0.0
5456,0.0
5459,0.0
5466,0.0
5472,0.0
5474,0.0
5475,0.0
5481,0.0
5487,0.0
5490,0.0
5495,0.0
5500,0.0
5501,0.0
5502,0.0
5505,0.0
5506,0.0
5532,0.0
5534,0.0
5543,0.0
5544,0.0
5545,0.0
5547,0.0
5550,0.0
5551,0.0
5555,0.0
5558,0.0
5563,0.0
5570,0.0
5575,0.0
5582,0.0
5587,0.0
5588,0.0
5590,0.0
5594,0.0
5595,0.0
5599,0.0
5600,0.0
5603,0.0
5605,0.0
5606,0.0
5608,0.0
5613,0.0
5616,0.0
5618,0.0
5622,0.0
5625,0.0
5630,0.0
5636,0.0
5642,0.0
5645,0.0
5646,0.0
5651,0.0
5655,0.0
5658,0.0
5660,0.0
5661,0.0
5663,0.0
5665,0.0
5666,0.0
5667,0.0
5670,0.0
5671,0.0
5675,0.0
5679,0.0
5685,0.0
5687,0.0
5690,0.0
5691,0.0
5692,0.0
5696,0.0
5706,0.0
5708,0.0
5709,0.0
5711,0.0
5715,0.0
5716,0.0
5717,0.0
5719,0.0
5725,0.0
5726,0.0
5727,0.0
5734,0.0
5736,0.0
5741,0.0
5744,0.0
5747,0.0
5751,0.0
5754,0.0
5757,0.0
5758,0.0
5759,0.0
5762,0.0
5763,0.0
5765,0.0
5766,0.0
5768,0.0
5775,0.0
5785,0.0
5787,0.0
5789,0.0
5790,0.0
5793,0.0
5805,0.0
5807,0.0
5809,0.0
5811,0.0
5814,0.0
5818,0.0
5819,0.0
5824,0.0
5837,0.0
5838,0.0
5839,0.0
5840,0.0
5843,0.0
5844,0.0
5850,0.0
5857,0.0
5858,0.0
5863,0.0
5868,0.0
5875,0.0
5877,0.0
5882,0.0
5884,0.0
5886,0.0
5887,0.0
5888,0.0
5889,0.0
5902,0.0
5903,0.0
5910,0.0
5918,0.0
5930,0.0
5931,0.0
5933,0.0
5939,0.0
5940,0.0
5943,0.0
5945,0.0
5946,0.0
5949,0.0
5953,0.0
5954,0.0
5957,0.0
5960,0.0
5962,0.0
5965,0.0
5968,0.0
5971,0.0
5973,0.0
5982,0.0
5983,0.0
5986,0.0
5987,0.0
5990,0.0
5991,0.0
5995,0.0
5997,0.0
5999,0.0
6000,0.0
6002,0.0
6003,0.0
6008,0.0
6009,0.0
6018,0.0
6024,0.0
6025,0.0
6027,0.0
6037,0.0
6038,0.0
6041,0.0
6045,0.0
6052,0.0
6056,0.0
6057,0.0
6067,0.0
6068,0.0
6072,0.0
6080,0.0
6085,0.0
6090,0.0
6092,0.0
6096,0.0
6099,0.0
6100,0.0
6102,0.0
6105,0.0
6106,0.0
6108,0.0
6109,0.0
6113,0.0
6114,0.0
6119,0.0
6122,0.0
6123,0.0
6134,0.0
6146,0.0
6151,0.0
6153,0.0
6156,0.0
6158,0.0
6164,0.0
6167,0.0
6169,0.0
6175,0.0
6178,0.0
6184,0.0
6185,0.0
6186,0.0
6187,0.0
6193,0.0
6194,0.0
6197,0.0
6198,0.0
6202,0.0
6206,0.0
6207,0.0
6208,0.0
6211,0.0
6212,0.0
6214,0.0
6217,0.0
6223,0.0
6224,0.0
6228,0.0
6229,0.0
6231,0.0
6232,0.0
6234,0.0
6235,0.0
6239,0.0
6242,0.0
6247,0.0
6252,0.0
6253,0.0
6254,0.0
6255,0.0
6256,0.0
6259,0.0
6266,0.0
6269,0.0
6272,0.0
6275,0.0
6278,0.0
6279,0.0
6281,0.0
6282,0.0
6289,0.0
6292,0.0
6294,0.0
6295,0.0
6298,0.0
6299,0.0
6304,0.0
6308,0.0
6314,0.0
6318,0.0
6320,0.0
6321,0.0
6323,0.0
6324,0.0
6326,0.0
6330,0.0
6340,0.0
6344,0.0
6348,0.0
6359,0.0
6362,0.0
6363,0.0
6364,0.0
6365,0.0
6369,0.0
6371,0.0
6374,0.0
6383,0.0
6386,0.0
6387,0.0
6389,0.0
6392,0.0
6395,0.0
6398,0.0
6401,0.0
6405,0.0
6406,0.0
6409,0.0
6412,0.0
6417,0.0
6418,0.0
6420,0.0
6429,0.0
6430,0.0
6434,0.0
6435,0.0
6442,0.0
6443,0.0
6446,0.0
6448,0.0
6450,0.0
6453,0.0
6454,0.0
6455,0.0
6457,0.0
6458,0.0
6459,0.0
6466,0.0
6467,0.0
6479,0.0
6485,0.0
6486,0.0
6487,0.0
6489,0.0
6492,0.0
6493,0.0
6494,0.0
6498,0.0
6506,0.0
6515,0.0
6525,0.0
6527,0.0
6528,0.0
6530,0.0
6532,0.0
6536,0.0
6538,0.0
6544,0.0
6553,0.0
6555,0.0
6557,0.0
6561,0.0
6563,0.0
6565,0.0
6566,0.0
6577,0.0
6579,0.0
6580,0.0
6581,0.0
6586,0.0
6589,0.0
6592,0.0
6600,0.0
6602,0.0
6605,0.0
6608,0.0
6610,0.0
6620,0.0
6621,0.0
6622,0.0
6623,0.0
6628,0.0
6629,0.0
6631,0.0
6632,0.0
6633,0.0
6646,0.0
6647,0.0
6648,0.0
6654,0.0
6664,0.0
6665,0.0
6668,0.0
6671,0.0
6672,0.0
6673,0.0
6674,0.0
6676,0.0
6678,0.0
6679,0.0
6682,0.0
6686,0.0
6687,0.0
6693,0.0
6696,0.0
6703,0.0
6705,0.0
6712,0.0
6713,0.0
6719,0.0
6721,0.0
6725,0.0
6727,0.0
6729,0.0
6734,0.0
6737,0.0
6738,0.0
6742,0.0
6744,0.0
6747,0.0
6748,0.0
6751,0.0
6752,0.0
6755,0.0
6759,0.0
6762,0.0
6767,0.0
6770,0.0
6771,0.0
6773,0.0
6780,0.0
6781,0.0
6786,0.0
6787,0.0
6788,0.0
6789,0.0
6792,0.0
6813,0.0
6815,0.0
6820,0.0
6823,0.0
6827,0.0
6830,0.0
6831,0.0
6832,0.0
6834,0.0
